,index,Time,Velocity,Acceleration,SpaceGap,LateralDistance,RelativeVelocity,LongitudeGPS,LatitudeGPS,Score,TrackID,L_Approach,R_Approach,L_Adjacent,R_Adjacent,DistanceGPS,MileMarker,Bearing,DrivingDir,ValidPt,level_0,Position,inrix_spline_speed
139,12125,1618527572.6000004,105.74753558241103,0.0264887639529578,39.73575505470584,0.4683964676470309,-0.9743513246323634,-86.70659916598133,36.09442961986524,100.0,393.0,0.0,0.0,1.0,0.0,28281.999706714752,-28207.699706714757,317.7773534473694,West,True,1719.0,35.24049671902266,100.0
140,12126,1618527572.7000003,105.78888127427642,0.0288567265387876,39.62100065912441,0.3544015818985968,-1.0047498352188962,-86.70661716494358,36.09445168310006,100.0,393.0,0.0,0.0,0.8551725559535698,0.0,28285.077864824965,-28210.77786482497,317.653632887642,West,True,1720.0,35.24343529905805,100.0
141,12127,1618527572.8000007,105.73402778539041,0.0315656165155966,39.48744645012148,0.0338714802915431,-1.038138387469631,-86.70663515457304,36.09447373489469,100.0,393.0,0.0,0.0,0.6630427015290463,0.0,28288.16207368663,-28213.862073686632,318.19130781913566,West,True,1721.0,35.246372355385425,100.0
142,12128,1618527572.9,105.76765724787747,0.0343588806478129,39.32303109966214,-0.0670034555180153,-1.05,-86.70665314992422,36.094495793703054,100.0,392.3501727759008,0.0,0.0,0.4709133051771367,0.0,28291.2650153076,-28216.9650153076,317.77737582054215,West,True,1722.0,35.24931034586453,100.0
143,12129,1618527573.0000005,105.81068115437664,0.0369805585019467,39.14161020411105,-0.0468455782345619,-1.05,-86.7066711525955,36.09451786148444,100.0,391.3422789117281,0.0,0.0,0.2787834507526132,0.0,28294.343172328296,-28220.043172328296,317.8073422456997,West,True,1723.0,35.25224953145215,100.0
144,12130,1618527573.1000004,105.76711695538465,0.0391946979417811,39.00737882913749,0.0194173216147772,-1.0458737971100849,-86.70668914785475,36.09453992018012,100.0,391.0,0.0,0.0,0.0866540544007036,0.0,28297.4498860813,-28223.1498860813,318.3027496639247,West,True,1724.0,35.255187506923136,100.0
145,12131,1618527573.2000003,105.85408301179196,0.0407855305903932,38.89741356770445,0.1093888991509012,-1.039625770892299,-86.7067072359467,36.094561952270645,100.0,391.0,0.0,0.0,0.0,0.0,28300.532552980894,-28226.2325529809,317.66925960805315,West,True,1725.0,35.258127898117905,100.0
146,12132,1618527573.3000007,105.89877894771466,0.0415742445568664,38.78744804409355,0.1993606911961865,-1.0333777297780429,-86.70672542150028,36.0945839421626,100.0,391.0,0.0,0.0,0.0,0.0,28303.631036670016,-28229.331036670017,318.05410227368685,West,True,1726.0,35.26106953086646,100.0
147,12133,1618527573.4,105.93911574226003,0.0414178148262377,38.67748278266051,0.2893322687323104,-1.0271297035602562,-86.70674361398075,36.094605940430505,100.0,391.0,0.0,0.0,0.0,0.0,28306.725697168426,-28232.425697168423,318.0541097715732,West,True,1727.0,35.26401228408152,100.0
148,12134,1618527573.5000005,105.98495849528096,0.0402212083682089,38.57439127824331,0.201904300837955,-1.0742065413175188,-86.7067618143336,36.094627948217656,100.0,391.6560872175669,0.0,0.0,0.0,0.0,28309.82035730364,-28235.52035730364,318.1649316156566,West,True,1728.0,35.266956310706384,100.0
149,12135,1618527573.6000004,105.95312683512394,0.0379324400974617,38.47485475209014,0.0227385537622543,-1.1488589359323942,-86.70678000922015,36.09464994939496,100.0,392.65145247909857,0.0,0.0,0.0,0.0,28312.89472907461,-28238.59472907461,317.8073871126929,West,True,1729.0,35.26989945311848,100.0
150,12136,1618527573.7000003,105.99645308825346,0.0345480442824467,38.38819810530937,-0.04,-1.1814752368363286,-86.70679821154691,36.09467195956897,100.0,393.0,0.0,0.0,0.0,0.0,28316.00144062116,-28241.70144062116,318.0541321547145,West,True,1730.0,35.272843799037595,100.0
151,12137,1618527573.8000007,105.94387181204722,0.0301024663148644,38.3084817862434,-0.04,-1.191439776719576,-86.70681640484413,36.09469395882447,100.0,393.0,0.0,0.0,0.0,0.0,28319.096099670016,-28244.796099670017,318.4399092691765,West,True,1731.0,35.275786684365706,100.0
152,12138,1618527573.9,105.95875090248954,0.0246665283237342,38.23620655686154,-0.0210327843076853,-1.2000000000000002,-86.70683460069647,36.09471596116961,100.0,392.8103278430768,0.0,0.0,0.0,0.0,28322.187075512928,-28247.88707551293,317.7774505717795,West,True,1732.0,35.27872998300189,100.0
153,12139,1618527574.0000005,105.934358679319,0.0183320057229966,38.20928915457752,0.1135542271124331,-1.2000000000000002,-86.70685279236002,36.094737958449706,100.0,391.4644577288757,0.0,0.0,0.0,0.0,28325.26522888642,-28250.96522888642,317.94478411862985,West,True,1733.0,35.28167260407631,100.0
154,12140,1618527574.1000004,105.89930905149781,0.0112061496060389,38.06403751918032,0.1286240428877661,-1.2196099731951464,-86.70687097800466,36.094759948451745,100.0,391.0,0.0,0.0,0.0,0.0,28328.380186252674,-28254.080186252675,318.5763028801424,West,True,1734.0,35.28461425154996,100.0
155,12141,1618527574.2000003,105.95315752058461,0.0033953413811678,37.8564297381577,0.080714554959469,-1.249553403150332,-86.70688917289647,36.09478194963542,100.0,391.0,0.0,0.0,0.0,0.0,28331.47949007989,-28257.17949007989,317.9161912725837,West,True,1735.0,35.28755739481442,100.0
156,12142,1618527574.3000007,105.89241903113121,-0.0049991906833776,37.67197000384035,0.04,-1.2724906262001094,-86.70690735735792,36.094803938206745,100.0,391.0,0.0,0.0,0.0,0.0,28334.565885833665,-28260.265885833665,318.17826680032306,West,True,1736.0,35.29049885089862,100.0
157,12143,1618527574.4,105.86426775201421,-0.0138941721544081,37.61850086129007,0.04,-1.2557815191531472,-86.70692553698505,36.09482592093246,100.0,391.0,0.0,0.0,0.0,0.0,28337.654538296923,-28263.354538296924,318.0678824220788,West,True,1737.0,35.293439525002846,100.0
158,12144,1618527574.5000005,105.9503909471537,-0.0232234396078947,37.44339058530226,0.118304707348869,-1.282626961395362,-86.70694373140176,36.09484792154166,100.0,391.65253922790725,0.0,0.0,0.0,0.0,28340.76347695879,-28266.46347695879,318.1782817850004,West,True,1738.0,35.296382591418045,100.0
159,12145,1618527574.6000004,105.91503496618002,-0.0329452898255124,37.20392383743612,0.2380380812819366,-1.332515867200807,-86.70696191974695,36.09486991480917,100.0,392.6503173440161,0.0,0.0,0.0,0.0,28343.852128698247,-28269.552128698248,318.0678973599784,West,True,1739.0,35.29932467572266,100.0
160,12146,1618527574.7000003,105.9480000837046,-0.0430360238512581,37.080866501876336,0.188688504378116,-1.3336943757818065,-86.70698011375309,36.09489191492191,100.0,392.34777503127225,0.0,0.0,0.0,0.0,28346.96106662928,-28272.66106662928,318.0542071050505,West,True,1740.0,35.302267675724984,100.0
161,12147,1618527574.8000007,105.9275003405293,-0.0534931968771073,37.02061821511722,0.0481091686068433,-1.3085909229655075,-86.70699830423888,36.09491391077787,100.0,391.3436369186203,0.0,0.0,0.0,0.0,28350.05572204016,-28275.75572204016,318.0542145785037,West,True,1741.0,35.30521010629,100.0
162,12148,1618527574.9,105.87024872998892,-0.0643255132007199,36.93422482459047,0.0920852455733382,-1.2835562061476182,-86.70701648489312,36.094935894745525,100.0,391.0,0.0,0.0,0.0,0.0,28353.150377087262,-28278.850377087267,318.19146487347984,West,True,1742.0,35.3081509465325,100.0
163,12149,1618527575.0000005,105.80545010266887,-0.0755542713400844,36.834228639136775,0.2320799052085246,-1.258557159784192,-86.70703465441974,36.09495786525774,100.0,391.0,0.0,0.0,0.0,0.0,28356.25331110168,-28281.953311101683,318.0542295834563,West,True,1743.0,35.31108998681313,100.0
164,12150,1618527575.1000004,105.78785492526593,-0.0872011168926878,36.69561737837324,0.2278086891866197,-1.2695717415550176,-86.70705282092484,36.09497983211633,100.0,391.5219131081338,0.0,0.0,0.0,0.0,28359.34796542125,-28285.047965421247,318.1914798591627,West,True,1744.0,35.31402853833883,100.0
165,12151,1618527575.2000003,105.84039800159842,-0.0992884218387007,36.53690875190497,0.1484543759524816,-1.2993296090178197,-86.70707099645291,36.095001809885474,100.0,392.3154562404752,0.0,0.0,0.0,0.0,28362.450898709478,-28288.150898709475,318.19148736488967,West,True,1745.0,35.31696854939443,100.0
166,12152,1618527575.3000007,105.70287409212874,-0.1118246993319615,36.38077843590742,0.069016249089958,-1.3232837889203062,-86.7070891483646,36.09502375909777,100.0,393.0,0.0,0.0,0.0,0.0,28365.553831633733,-28291.25383163373,318.0542521225674,West,True,1746.0,35.319904740341435,100.0
167,12153,1618527575.4,105.66764605629622,-0.1248035581997434,36.24084299377895,-0.0109468606977445,-1.3107895530159774,-86.70710729422672,36.095045700994966,100.0,393.0,0.0,0.0,0.0,0.0,28368.648484860227,-28294.348484860227,318.19150237506045,West,True,1747.0,35.32283995273188,100.0
168,12154,1618527575.5000005,105.6585063527097,-0.1381870045891528,36.1126329814624,-0.08,-1.302302193292997,-86.70712543851931,36.0950676409943,100.0,392.8158245365602,0.0,0.0,0.0,0.0,28371.751417058887,-28297.45141705889,318.0542670986884,West,True,1748.0,35.32577491124168,100.0
169,12155,1618527575.6000004,105.59285749663768,-0.1519045435885535,36.05863838825952,-0.08,-1.319175503668898,-86.70714357153831,36.09508956736164,100.0,391.46595970648815,0.0,0.0,0.0,0.0,28374.84606955666,-28300.54606955666,317.9449041382476,West,True,1749.0,35.328708046172146,100.0
170,12156,1618527575.7000003,105.60180126413017,-0.1658380149024862,35.896482411344145,0.0113293745991781,-1.3331544084463554,-86.70716170609316,36.09511149558615,100.0,391.6523526757084,0.0,0.0,0.0,0.0,28377.96102103504,-28303.66102103504,317.80754468048053,West,True,1750.0,35.331641429540596,100.0
171,12157,1618527575.8000007,105.58178381537626,-0.1798260419045834,35.67730752238664,0.1508043039357735,-1.3456075271371228,-86.70717983721053,36.09513341965404,100.0,392.6486021709698,0.0,0.0,0.0,0.0,28381.06772483849,-28306.76772483849,318.05428959035635,West,True,1751.0,35.3345742568688,100.0
172,12158,1618527575.9,105.46902215103295,-0.1936571111118959,35.4959594357993,0.1219695768494722,-1.33374366184364,-86.7071979489638,36.09515532030696,100.0,392.3497464737456,0.0,0.0,0.0,0.0,28384.162376244945,-28309.862376244942,318.19153981453053,West,True,1752.0,35.33750395192855,100.0
173,12159,1618527576.0000005,105.42369580465986,-0.2070853929117621,35.33522364680212,0.0014177351015901,-1.3086286948128314,-86.70721605293336,36.09517721154786,100.0,391.3451477925133,0.0,0.0,0.0,0.0,28387.26530662928,-28312.96530662928,318.0543045779119,West,True,1753.0,35.34043238792312,100.0
174,12160,1618527576.1000004,105.35109711801623,-0.2198369912133619,35.293128016602715,-0.0268719833972862,-1.283589979246608,-86.70723414443586,36.09519908771364,100.0,391.0,0.0,0.0,0.0,0.0,28390.3599573076,-28316.0599573076,317.91633377986915,West,True,1754.0,35.343358807287515,100.0
175,12161,1618527576.2000003,105.27729007058751,-0.2316381990941642,35.3131270868126,-0.0068729131874039,-1.258591141484255,-86.70725222326378,36.095220948553376,100.0,391.0,0.0,0.0,0.0,0.0,28393.44634613061,-28319.14634613061,318.0543195238342,West,True,1755.0,35.34628317645614,100.0
176,12162,1618527576.3000007,105.18889787170015,-0.2422326048747647,35.18898813921697,0.0262023721566065,-1.2581882412989396,-86.70727028691248,36.09524279103846,100.0,391.3275296519576,0.0,0.0,0.0,0.0,28396.5409960849,-28322.2409960849,317.93071853895003,West,True,1756.0,35.34920509028591,100.0
177,12163,1618527576.4,105.08679066358935,-0.251414445929906,34.98937862060843,0.0661242758783154,-1.2706638362119735,-86.70728833302674,36.09526461232097,100.0,391.8265534484789,0.0,0.0,0.0,0.0,28399.641664490187,-28325.341664490188,318.0405096219571,West,True,1757.0,35.35212416780434,100.0
178,12164,1618527576.5000005,105.01279895984275,-0.2590463740239664,34.78976862609325,0.1060462747813506,-1.2831394608691722,-86.7073063664347,36.0952864182391,100.0,392.3255784347669,0.0,0.0,0.0,0.0,28402.72203176603,-28328.42203176603,317.9307334785313,West,True,1758.0,35.35504118999767,100.0
179,12165,1618527576.6000004,104.91362736842113,-0.2650850816272231,34.59015910748471,0.1459681785030595,-1.295615055782206,-86.70732438281236,36.095308203564244,100.0,392.8246022312882,0.0,0.0,0.0,0.0,28405.82269944265,-28331.522699442656,318.17843903171894,West,True,1759.0,35.35795545742457,100.0
180,12166,1618527576.7000003,104.85527430866715,-0.2695873956978155,34.4422649202191,0.2247792331507501,-1.3,-86.70734238916928,36.095329976772355,100.0,393.0,0.0,0.0,0.0,0.0,28408.91134359852,-28334.61134359852,317.7776605159722,West,True,1760.0,35.36086810393315,100.0
181,12167,1618527576.8000007,104.84570183734782,-0.2727176577623376,34.32239895213146,0.3246675398904501,-1.3,-86.70736039388235,36.095351747992744,100.0,393.0,0.0,0.0,0.0,0.0,28411.989486738225,-28337.689486738225,317.77766792888553,West,True,1761.0,35.36378048453974,100.0
182,12168,1618527576.9,104.7788899826429,-0.2747357377267624,34.189103263928644,0.2820885119388363,-1.2675368799745153,-86.7073783871221,36.09537350533966,100.0,392.3507375994903,0.0,0.0,0.0,0.0,28415.067629516325,-28340.76762951633,318.1651859748711,West,True,1762.0,35.36669100926148,100.0
183,12169,1618527577.0000005,104.71519140964783,-0.2759847455010073,34.048456753604164,0.161534360232142,-1.2173059834300592,-86.7073963694232,36.09539524945955,100.0,391.3461196686012,0.0,0.0,0.0,0.0,28418.1419890686,-28343.8419890686,317.53071219867854,West,True,1763.0,35.36959976457842,100.0
184,12170,1618527577.1000004,104.67404987263559,-0.2768646163384154,33.947468110896814,0.0543351386210149,-1.2000000000000002,-86.7074143446592,36.095416985036394,100.0,391.0,0.0,0.0,0.0,0.0,28421.232247462714,-28346.932247462715,318.0266081084933,West,True,1764.0,35.372507377074875,100.0
185,12171,1618527577.2000003,104.60257803915452,-0.2778084224603186,33.86732432480848,-0.0458445939894071,-1.2000000000000002,-86.70743230762166,36.09543870577211,100.0,391.0,0.0,0.0,0.0,0.0,28424.29833046192,-28349.99833046192,317.77769765909,West,True,1765.0,35.37541300424263,100.0
186,12172,1618527577.3000007,104.57771073361296,-0.2792524438807904,33.756351281195364,-0.08,-1.2065350561566126,-86.70745026631376,36.09546042134412,100.0,391.522804492529,0.0,0.0,0.0,0.0,28427.376471791813,-28353.076471791814,317.77770505625847,West,True,1766.0,35.3783179406519,100.0
187,12173,1618527577.4,104.48937804050128,-0.2816132383113762,33.62943024466448,-0.08,-1.2164507621355871,-86.70746820983683,36.09548211857385,100.0,392.316060970847,0.0,0.0,0.0,0.0,28430.454612760688,-28356.15461276069,318.0266303612564,West,True,1767.0,35.38122042337525,100.0
188,12174,1618527577.5000005,104.44626937895809,-0.2852650940134901,33.512566591327776,-0.0651331826555512,-1.2157082391597196,-86.70748614595706,36.09550380685205,100.0,392.8141647831944,0.0,0.0,0.0,0.0,28433.52069468965,-28359.22069468965,318.1785057857965,West,True,1768.0,35.384121708635774,100.0
189,12175,1618527577.6000004,104.37573916235588,-0.2905263067341115,33.4586273747022,0.0427452505955844,-1.1482842183777595,-86.70750406996541,36.095525480484646,100.0,391.4656843675552,0.0,0.0,0.0,0.0,28436.60933562442,-28362.30933562442,317.49805438811234,West,True,1769.0,35.38702103472362,100.0
190,12176,1618527577.7000003,104.24852470267966,-0.2976486626847592,33.377231546452826,0.1218456356981139,-1.125,-86.70752197212776,36.09554712770115,100.0,391.0,0.0,0.0,0.0,0.0,28439.671043047827,-28365.371043047828,318.0266526025916,West,True,1770.0,35.38991682707647,100.0
191,12177,1618527577.8000007,104.19938816292158,-0.3068136960694944,33.281351832996314,0.1857654446691234,-1.125,-86.70753986585211,36.09556876471445,100.0,391.0,0.0,0.0,0.0,0.0,28442.73712390714,-28368.43712390714,317.63827990754226,West,True,1771.0,35.39281125452544,100.0
192,12178,1618527577.9,104.14267302349849,-0.3181315538236099,33.17753938775247,0.2417277394036564,-1.125,-86.70755774983701,36.09559038995084,100.0,391.0863869701829,0.0,0.0,0.0,0.0,28445.807037694743,-28371.507037694744,317.7777495199506,West,True,1772.0,35.395704106553865,100.0
193,12179,1618527578.0000005,104.09577736794135,-0.3316421866330235,33.02930365865511,0.2531304877957607,-1.125,-86.7075756257687,36.09561200544935,100.0,391.6565243897881,0.0,0.0,0.0,0.0,28448.885176495136,-28374.585176495137,317.7472368994632,West,True,1773.0,35.3985956559252,100.0
194,12180,1618527578.1000004,104.02685274590586,-0.3473176995508181,32.88106828297877,0.2645332090016332,-1.125,-86.70759348986427,36.095633606635644,100.0,392.2266604500817,0.0,0.0,0.0,0.0,28451.93475884516,-28377.63475884516,317.7777642912425,West,True,1774.0,35.4014852907237,100.0
195,12181,1618527578.2000003,103.89924698910288,-0.3650630664642649,32.732832907302424,0.2759359302075057,-1.125,-86.70761133204661,36.095655181324595,100.0,392.79679651037526,0.0,0.0,0.0,0.0550348426947623,28455.01289692585,-28380.712896925856,317.6224280501052,West,True,1775.0,35.40437138091784,100.0
196,12182,1618527578.3000007,103.79026561702831,-0.3847182682951687,32.576207726043855,0.1891817602883749,-1.100673685791529,-86.70762915551406,36.095676733383556,100.0,392.3512982877741,0.0,0.0,0.0,0.155018466044195,28458.06853314689,-28383.768533146893,317.88735483960033,West,True,1776.0,35.40725444385164,100.0
197,12183,1618527578.4,103.76187324580677,-0.406057315649791,32.41493695404025,0.0480698347852207,-1.0628758486031842,-86.70764697410578,36.09569827954684,100.0,391.3433559627516,0.0,0.0,0.0,0.2550018510144345,28461.126354060307,-28386.826354060307,317.74726636640315,West,True,1777.0,35.410136718108475,100.0
198,12184,1618527578.5000005,103.61241903113118,-0.4287912776207815,32.36,0.1574170994071879,-1.000807156435254,-86.70766476703238,36.09571979467593,100.0,391.6559045808633,0.0,0.0,0.0,0.3549854743638672,28464.175934984367,-28389.875934984368,317.62245014171845,West,True,1778.0,35.41301484085934,100.0
199,12185,1618527578.6000004,103.51343004597,-0.4525689354213151,32.36,0.3961622685050678,-0.9261992910921664,-86.70768254296001,36.09574128924996,100.0,392.6506761187711,0.0,0.0,0.0,0.4549688593341068,28467.231570130876,-28392.931570130877,317.8873769051733,West,True,1779.0,35.41589021391617,100.0
0,18737,1618527578.6000004,103.51343004597,-0.1149147290301033,28.17028076773286,-0.04,0.7161215656665815,-86.70770031888763,36.09576278382398,100.0,385.0,1.0,0.0,0.0,0.0,38670.45245092273,-38596.15245092272,317.8696486218093,West,True,1720.0,35.418765586973,100.0
1,18738,1618527578.7000003,103.48249906421974,-0.1150750285291889,28.31058182070145,-0.04,0.7411753251252595,-86.70771808950363,36.095784271975184,100.0,385.0,1.0,0.0,0.0,0.0,38673.241243278826,-38598.94124327882,318.03012297593625,West,True,1721.0,35.4216401008359,100.0
2,18739,1618527578.8000007,103.44208824877289,-0.1153467570321,28.561586395433338,-0.0238360367798134,0.8264074786635626,-86.70773585318004,36.09580575173508,100.0,388.2327926440373,1.0,0.0,0.0,0.0,38676.045432718165,-38601.74543271816,318.0301297452895,West,True,1722.0,35.42451349217614,100.0
3,18740,1618527578.9000006,103.40167743332601,-0.1156324384531105,28.812590970165225,-0.0076720735596268,0.9116396322018656,-86.70775360991685,36.09582722310366,100.0,391.4655852880746,1.0,0.0,0.0,0.0,38678.84962186002,-38604.54962186002,318.46245780338097,West,True,1723.0,35.42738576099374,100.0
4,18741,1618527579.0000005,103.27740238862366,-0.1158050716047545,28.89039285010491,-0.0394761998601241,0.8759821252622673,-86.70777134531244,36.09584866866652,100.0,391.0261900069938,1.0,0.0,0.0,0.0,38681.65726950315,-38607.35726950315,317.9619005608099,West,True,1724.0,35.43025457772675,100.0
5,18742,1618527579.1000004,103.29383205671745,-0.1157202080856125,28.84941799135368,-0.096923722395912,0.7665090345488211,-86.70778908352943,36.095870117641,100.0,388.0130950034969,1.0,0.0,0.0,0.0,38684.46446739447,-38610.16446739447,317.9619073367448,West,True,1725.0,35.433123850839436,100.0
6,18743,1618527579.2000003,103.31026172481121,-0.1152157880903522,28.80844313260245,-0.1543712449317,0.657035943835375,-86.7078068245678,36.0958915700271,100.0,385.0,1.0,0.0,0.0,0.0,38687.27166498779,-38612.97166498779,317.5967926109679,West,True,1726.0,35.4359935803318,100.0
7,18744,1618527579.3000007,103.29542719963065,-0.1141279670557014,28.868395105844687,-0.11440326277021,0.7069959215372374,-86.70782456305872,36.09591301933281,100.0,385.0,1.0,0.0,0.0,0.0,38690.07255415849,-38615.77255415849,318.15975198767603,West,True,1727.0,35.43886289775401,100.0
8,18745,1618527579.4000006,103.23464599477994,-0.1122954969285918,28.931214856352742,-0.0874765709018282,0.7686914272545706,-86.70784229111193,36.095934456017304,100.0,385.0,1.0,0.0,0.0,0.0,38692.863593226575,-38618.56359322657,317.74974602774205,West,True,1728.0,35.441730526809415,100.0
9,18746,1618527579.5000005,103.18706408832377,-0.1095773880273336,29.01176294361653,-0.1411752957443539,0.902938239360885,-86.70786001099411,36.09595588282141,100.0,385.0,1.0,0.0,0.0,0.0,38695.67270263263,-38621.37270263263,317.8095134410481,West,True,1729.0,35.4445968341452,100.0
10,18747,1618527579.6000004,103.1554205479748,-0.1058588705525895,29.2231814103028,-0.1900476355710834,0.9429107812216536,-86.70787772544226,36.095977303054724,100.0,385.0,1.0,0.0,0.0,0.0,38698.47165048773,-38624.171650487726,317.8095201991412,West,True,1730.0,35.44746226249376,100.0
11,18748,1618527579.7000003,103.12377700762583,-0.1010663694907691,29.434599876989065,-0.238919975397813,0.982883323082422,-86.7078954344564,36.095998716717254,100.0,385.0,1.0,0.0,0.0,0.0,38701.27059804554,-38626.97059804554,318.15977898223287,West,True,1731.0,35.450326811855085,100.0
12,18749,1618527579.8000007,102.99553831194869,-0.0951699740670534,29.625237477484205,-0.2652374774842039,0.9953867117138138,-86.70791312144866,36.09602010375101,100.0,385.7381261257898,1.0,0.0,0.0,0.0,38704.061635936574,-38629.76163593657,317.9914469056654,West,True,1732.0,35.45318779903042,100.0
13,18750,1618527579.9000006,102.98786290047632,-0.0881907282904256,29.520849798252247,-0.1608497982522453,0.9627655619538268,-86.70793080712284,36.09604148919096,100.0,390.9575100873877,1.0,0.0,0.0,0.0,38706.83011770163,-38632.53011770163,317.73299283939355,West,True,1733.0,35.45604857299987,100.0
14,18751,1618527580.0000005,102.98566291240535,-0.0801954129500949,29.51651766557002,-0.1565176655700186,0.957607846993754,-86.70794849241923,36.09606287417409,100.0,393.0,1.0,0.0,0.0111815354668589,0.0,38709.624947551296,-38635.32494755129,318.02253985836154,West,True,1734.0,35.458909285858546,100.0
15,18752,1618527580.1000004,102.9977535958731,-0.0712937849521994,29.57651337433844,-0.2165133743384351,0.970106952987174,-86.70796617979192,36.09608426166785,100.0,393.0,1.0,0.0,0.1899113914449322,0.0,38712.42199214427,-38638.12199214427,317.44301417693094,West,True,1735.0,35.46177033456954,100.0
16,18753,1618527580.2000003,102.92281371092373,-0.0616251394167408,29.68485521460155,-0.2036334794564789,0.990152716893134,-86.70798385429546,36.09610563360033,100.0,393.0,1.0,0.0,0.3686416735485949,0.0,38715.2146778356,-38640.91467783559,318.1598125802849,West,True,1736.0,35.46462930161707,100.0
17,18754,1618527580.3000007,102.94743104892224,-0.0513474365117531,29.82429801522657,-0.1438722791886128,1.0150532170047448,-86.70800153302646,36.09612701064461,100.0,393.0,1.0,0.0,0.5473715295266682,0.0,38718.00571426122,-38643.70571426122,317.8697634297562,West,True,1737.0,35.46748895247954,100.0
18,18755,1618527580.4000006,103.02513176300532,-0.0406192470060817,29.997167280906368,-0.1297639400755306,1.04330738764162,-86.70801922510068,36.09614840382345,100.0,391.04721198489386,1.0,0.0,0.7261018116303309,0.0,38720.79450156252,-38646.49450156251,318.02256678694687,West,True,1738.0,35.47035076169518,100.0
19,18756,1618527580.5000005,103.01569350756468,-0.0295860232001159,30.19227009620128,-0.1460225080167729,1.0737922025314497,-86.70803691555409,36.09616979504243,100.0,387.7954983966454,1.0,0.0,0.9048316676084044,0.0,38723.59154497276,-38649.29154497276,317.8859034263611,West,True,1739.0,35.473212308737054,100.0
20,18757,1618527580.6000004,103.00299768126068,-0.0183631882551559,30.382578909251365,-0.1637631515418939,1.1,-86.70805460382732,36.09619118362512,100.0,385.0,0.951301670081331,0.0,1.0,0.0,38726.394611640906,-38652.0946116409,317.71608076777784,West,True,1740.0,35.47607350311709,100.0
21,18758,1618527580.7000003,102.95808710015298,-0.0070255135386913,30.543512438908586,-0.1905854064847633,1.1,-86.70807228438821,36.09621256288213,100.0,385.0,0.8471404979201589,0.0,1.0,0.0,38729.17516159479,-38654.875161594784,317.86979039065625,West,True,1741.0,35.478933449980985,100.0
22,18759,1618527580.8000007,103.03829203058557,0.0044033160911577,30.55864405492148,-0.2413559450785271,1.1129237328370398,-86.7080899787224,36.0962339587937,100.0,385.0,0.7429795740982181,0.0,1.0,0.0,38731.96394770927,-38657.66394770927,317.8535046367828,West,True,1742.0,35.48179562475961,100.0
23,18760,1618527580.9000006,103.07818040601866,0.0159536569540162,30.49492132100196,-0.305078678998044,1.132837087186889,-86.70810767990642,36.09625536298809,100.0,385.0,0.638818401937046,0.0,1.0,0.0,38734.73845379637,-38660.43845379637,318.0226003977504,West,True,1743.0,35.48465890754867,100.0
24,18761,1618527581.0000005,103.00856292177501,0.0277103530865814,30.472497656774085,-0.3572918619354929,1.153385172580634,-86.70812536913533,36.09627675272641,100.0,385.54162761290144,0.5346574781151052,0.0,1.0,0.0,38737.5354957302,-38663.235495730194,317.8535181115721,West,True,1744.0,35.48752025651872,100.0
25,18762,1618527581.1000004,102.97359198420766,0.0398055519419943,30.707786054708777,-0.3376844954409355,1.177894380698831,-86.70814305235885,36.09629813520301,100.0,389.4631009118129,0.4304965542931643,0.0,1.0,0.0,38740.31000122562,-38666.010001225615,317.8535247851172,West,True,1745.0,35.49038063407384,100.0
26,18763,1618527581.2000003,103.11360741967037,0.0524077956998905,30.929786702513653,-0.3219573405027301,1.202446675628413,-86.70816075962661,36.096319546753826,100.0,393.0,0.3263353821319922,0.0,1.0,0.0,38743.08450642838,-38668.784506428376,317.7161210659793,West,True,1746.0,35.49324490094661,100.0
27,18764,1618527581.3000007,103.11936820701986,0.0657047043343055,31.02957852036021,-0.3419157040720429,1.2273946300900538,-86.70817846788364,36.096340959500864,100.0,393.0,0.2221744583100514,0.0,1.0,0.0,38745.86505460542,-38671.56505460542,318.15988642823186,West,True,1747.0,35.496109327841246,100.0
28,18765,1618527581.4000006,103.05481723987445,0.0798822565887354,31.135172683904024,-0.3574712193493293,1.2563219516266766,-86.70819616505563,36.0963623588439,100.0,393.0,0.1180132861488792,0.0,1.0,0.0,38748.65608780813,-38674.356087808126,317.4059863291989,West,True,1748.0,35.49897196165346,100.0
29,18766,1618527581.5000005,103.09673924782344,0.0951011968986099,31.29675396636853,-0.3305410056052444,1.323647485986889,-86.70821386942669,36.09638376689204,100.0,393.0,0.0138523623269385,0.0,1.0,0.0,38751.42022303122,-38677.12022303122,318.1598998098547,West,True,1749.0,35.5018357599659,100.0
30,18767,1618527581.6000004,103.11863714166121,0.1114725173154369,31.40853920491065,-0.2908764770536132,1.337865198772339,-86.70823157755818,36.09640517948728,100.0,393.0,0.0,0.0,1.0,0.0,38754.21125565151,-38679.9112556515,317.99156786751297,West,True,1750.0,35.50470016655317,100.0
31,18768,1618527581.7000003,103.14253157357483,0.1290366462521544,31.48829743780877,-0.2430215373147384,1.3179256405478077,-86.70824928979297,36.09642659704419,100.0,393.0,0.0,0.0,1.0,0.0,38756.97973215383,-38682.67973215383,317.85356497661314,West,True,1751.0,35.507565236874655,100.0
32,18769,1618527581.8000007,103.17084358340689,0.1477456781323836,31.57881286360493,-0.1973124480564384,1.305039159894178,-86.70826700688967,36.09644802048011,100.0,393.0,0.0,0.0,1.0,0.0,38759.75423559423,-38685.45423559423,318.0072007367881,West,True,1752.0,35.51043109364086,100.0
